date,store_id,product_id,category,region,inventory_level,units_sold,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality
2023-05-31,1,14,1,2,288,39,74.81,15,2,1,77.91,0
2023-05-31,0,14,1,0,311,128,12.36,0,1,0,9.38,1
2023-05-31,4,14,3,0,362,150,90.19,15,3,1,92.15,0
2023-05-31,3,14,0,1,467,452,11.43,20,0,1,10.67,1
2023-05-31,2,14,4,0,336,53,66.92,15,1,1,67.09,3
2023-05-31,1,14,3,2,206,147,16.28,15,2,1,16.23,3
2023-06-01,0,14,0,0,96,7,26.52,10,0,1,23.78,1
2023-06-01,1,14,2,0,374,254,99.62,20,0,1,100.58,2
2023-06-01,2,14,1,2,364,169,54.74,20,0,0,59.29,3
2023-06-01,2,14,4,1,374,287,38.6,10,0,0,43.26,3
2023-06-01,4,14,1,2,240,128,60.49,15,3,0,62.69,2
2023-06-01,0,14,4,0,328,267,75.19,15,0,0,74.27,2
2023-06-01,1,14,3,1,172,158,13.2,0,3,0,17.7,2
2023-06-01,4,14,3,2,265,181,55.7,20,2,0,51.94,2
2023-06-01,3,14,2,2,326,94,72.28,20,0,1,67.8,3
2023-06-01,3,14,4,1,335,157,93.98,20,0,0,89.12,0
2023-06-01,2,14,1,2,90,67,15.65,15,2,1,18.07,2
2023-06-01,1,14,1,0,155,75,65.94,5,3,0,62.93,1
2023-06-01,0,14,4,0,197,91,54.18,10,3,1,57.05,1
2023-06-01,4,14,1,1,264,200,67.92,0,3,1,70.05,3
2023-06-01,3,14,1,1,467,99,76.28,5,1,0,75.46,2
2023-06-01,2,14,4,1,240,157,30.52,15,3,0,30.56,1
2023-06-01,1,14,3,1,410,294,28.77,0,1,1,24.2,0
2023-06-01,0,14,2,2,407,43,46.61,10,3,1,48.57,0
2023-06-01,4,14,1,3,80,19,10.4,20,1,0,11.15,0
2023-06-01,3,14,1,1,173,14,94.54,0,1,1,89.88,1
2023-06-01,3,14,0,2,426,402,35.98,10,0,0,31.1,3
2023-06-01,2,14,1,3,67,58,57.9,15,2,1,54.24,1
2023-06-01,4,14,1,0,369,125,64.33,0,0,1,69.08,2
2023-06-01,1,14,2,1,262,55,46.47,15,2,1,42.08,1
2023-06-01,1,14,3,2,70,52,79.02,5,2,1,78.34,2
2023-06-01,1,14,1,3,443,270,71.86,20,3,0,69.87,0
2023-06-01,3,14,2,0,452,160,82.17,15,2,0,78.36,0
2023-06-01,2,14,0,0,433,98,32.59,20,3,1,35.89,2
2023-06-01,1,14,4,3,78,61,44.74,5,1,1,48.18,2
2023-06-01,0,14,4,0,300,259,59.48,0,3,0,63.3,0
2023-06-01,4,14,2,3,190,49,29.68,0,3,1,26.63,0
2023-06-01,3,14,0,0,373,173,11.48,0,2,1,8.88,3
2023-06-01,2,14,4,3,75,63,93.75,15,3,1,96.37,1
2023-06-01,1,14,2,1,117,50,83.11,10,3,0,84.62,1
2023-06-01,0,14,0,0,65,1,81.4,15,0,0,81.16,0
2023-06-01,0,14,1,2,271,108,87.94,0,3,1,84.87,0
2023-06-01,4,14,1,3,251,143,16.72,0,1,0,12.52,3
2023-06-01,2,14,2,3,474,110,45.6,5,1,1,49.27,1
2023-06-01,0,14,2,0,320,52,16.41,20,2,0,14.14,1
2023-06-01,4,14,3,1,168,57,61.46,10,0,0,58.64,2
2023-06-01,3,14,0,2,348,347,10.36,5,2,0,12.05,2
2023-06-01,2,14,3,2,359,205,53.94,10,1,0,58.27,2
2023-06-01,1,14,1,0,456,347,51.23,0,2,1,49.63,2
2023-06-01,0,14,4,2,140,94,88.06,15,0,1,85.99,1
2023-06-01,4,14,3,2,453,273,27.65,5,0,1,25.44,0
2023-06-01,3,14,4,0,153,56,72.46,15,1,0,77.38,0
2023-06-01,2,14,3,3,464,190,12.05,20,2,0,7.16,1
2023-06-01,3,14,3,0,444,12,24.09,15,2,1,28.18,3
2023-06-01,0,14,4,0,424,342,44.74,10,2,1,45.62,1
2023-06-01,4,14,0,3,149,85,22.35,15,0,1,25.53,3
2023-06-01,3,14,2,1,320,33,35.86,15,2,1,39.39,1
2023-06-01,1,14,2,2,174,56,33.07,10,2,0,28.15,3
2023-06-01,0,14,4,2,334,331,84.83,15,3,1,85.81,3
2023-06-01,4,14,4,2,482,351,22.55,0,1,0,21.44,3
2023-06-01,3,14,3,0,451,105,24.58,0,3,1,26.94,2
2023-06-01,2,14,2,2,477,143,55.34,5,1,0,59.81,3
2023-06-01,1,14,4,3,376,259,67.47,10,1,1,65.86,0
2023-06-01,0,14,1,3,393,218,74.86,0,2,1,74.97,0
2023-06-01,4,14,2,3,472,4,40.18,10,1,1,39.44,1
2023-06-01,3,14,1,1,356,345,13.82,5,1,1,11.13,0
2023-06-01,2,14,3,2,492,337,38.46,0,2,0,40.22,1
2023-06-01,2,14,0,0,135,7,32.04,5,0,1,32.47,1
2023-06-01,1,14,1,0,133,74,31.33,15,1,1,30.67,1
2023-06-01,4,14,2,2,126,10,75.71,15,0,1,73.25,2
2023-06-01,3,14,0,0,378,329,58.0,10,1,0,55.16,0
2023-06-01,2,14,3,0,222,210,73.35,20,1,1,76.06,3
2023-06-01,1,14,4,3,224,173,99.15,0,3,0,101.01,1
2023-06-01,0,14,2,2,182,149,80.09,15,1,0,77.34,3
2023-06-01,4,14,0,3,481,405,96.44,5,3,1,97.22,2
2023-06-01,3,14,2,1,330,142,32.22,20,1,0,30.99,3
2023-06-01,2,14,1,0,477,376,44.29,15,3,1,46.98,0
2023-06-01,1,14,1,3,264,262,13.45,10,1,1,10.11,2
2023-06-01,0,14,3,0,236,236,58.47,10,3,1,57.93,0
2023-06-01,0,14,1,3,433,53,90.81,5,3,1,90.49,3
2023-06-01,3,14,3,0,243,141,11.88,15,2,1,10.64,1
2023-06-01,4,14,3,0,132,73,37.51,10,3,0,36.39,2
2023-06-01,0,14,1,0,307,222,31.14,20,2,0,29.43,2
2023-06-01,2,14,3,3,288,124,95.75,15,2,1,98.76,0
2023-06-01,1,14,4,0,234,85,95.11,20,1,0,91.12,1
2023-06-01,0,14,4,0,387,2,36.29,10,3,0,40.18,3
2023-06-01,4,14,4,1,477,50,96.34,15,3,1,93.97,3
2023-06-01,3,14,4,2,100,96,16.35,5,3,0,15.41,1
2023-06-01,2,14,0,2,318,184,12.59,5,3,1,16.39,1
2023-06-01,4,14,1,2,115,6,86.5,5,0,1,90.8,0
2023-06-01,0,14,4,3,377,110,89.01,10,3,0,85.42,2
2023-06-01,4,14,1,0,140,26,29.52,0,0,0,29.44,2
2023-06-01,3,14,0,1,498,391,45.22,20,2,1,43.82,2
2023-06-01,2,14,2,0,255,43,62.19,5,1,0,65.52,3
2023-06-01,1,14,2,0,235,155,24.12,0,1,1,28.77,3
2023-06-01,0,14,2,2,92,39,46.63,5,3,0,45.12,2
2023-06-01,4,14,3,1,72,66,26.63,5,3,1,21.73,0
2023-06-01,3,14,1,0,184,75,57.61,20,1,1,59.26,0
2023-06-01,2,14,1,0,157,131,63.5,15,3,0,60.07,1
2023-06-01,1,14,1,0,394,258,59.61,5,2,1,56.46,0
2023-06-01,0,14,1,2,410,313,46.46,15,0,1,50.74,2
2023-06-01,4,14,3,3,172,130,79.68,15,3,1,77.23,1
2023-06-01,3,14,2,0,339,258,97.58,5,1,0,99.74,3
2023-06-01,2,14,3,0,122,35,40.49,15,1,1,39.92,0
2023-06-01,1,14,2,0,399,364,97.22,20,0,1,101.73,1
2023-06-01,1,14,4,1,227,81,69.47,5,0,0,72.36,1
2023-06-02,4,14,3,3,193,105,81.12,5,1,0,81.64,2
2023-06-02,0,14,4,0,402,20,39.12,15,2,0,43.33,3
2023-06-02,1,14,4,3,130,39,13.34,20,0,0,16.65,1
2023-06-02,2,14,4,1,459,7,54.98,20,3,1,52.09,3
2023-06-02,2,14,0,3,314,58,46.7,15,1,1,49.54,0
2023-06-02,4,14,0,3,155,38,16.44,10,0,1,16.71,2
2023-06-02,0,14,0,1,51,38,27.47,0,1,1,24.16,1
2023-06-02,1,14,2,1,266,144,45.52,15,2,0,46.33,3
2023-06-02,3,14,0,2,271,64,25.89,15,3,0,25.99,3
2023-06-02,3,14,0,1,88,61,55.65,5,3,1,58.39,3
2023-06-02,1,14,2,0,370,293,30.55,20,0,0,35.26,1
2023-06-02,1,14,0,1,139,100,39.3,20,0,1,36.0,3
2023-06-02,0,14,1,0,313,16,84.76,20,0,1,83.01,1
2023-06-02,4,14,0,3,151,65,72.45,0,3,0,70.82,1
2023-06-02,3,14,0,2,419,158,13.72,5,0,1,17.59,2
2023-06-02,2,14,3,3,280,99,13.94,20,1,1,16.85,0
2023-06-02,1,14,4,3,494,93,33.21,15,3,0,34.99,3
2023-06-02,0,14,4,0,397,315,21.95,0,2,1,17.61,1
2023-06-02,4,14,2,0,150,38,88.52,0,0,1,85.83,2
2023-06-02,3,14,4,3,160,97,41.76,15,1,1,44.96,3
2023-06-02,2,14,0,1,98,6,87.53,5,0,0,91.3,1
2023-06-02,3,14,1,1,339,309,87.25,15,2,0,87.55,0
2023-06-02,2,14,2,0,107,1,14.43,5,0,1,10.48,2
2023-06-02,4,14,1,3,390,230,34.5,10,1,1,38.93,1
2023-06-02,1,14,3,1,284,18,36.83,15,1,0,35.55,1
2023-06-02,1,14,0,1,388,150,20.02,10,3,1,24.98,2
2023-06-02,0,14,2,2,123,101,13.85,20,0,0,15.68,1
2023-06-02,3,14,4,1,139,84,11.41,15,0,0,6.74,1
2023-06-02,2,14,0,0,192,52,12.22,20,0,1,15.14,0
2023-06-02,1,14,4,1,344,162,59.78,15,3,0,62.37,3
2023-06-02,0,14,0,1,178,104,19.87,20,1,1,15.7,0
2023-06-02,4,14,2,3,235,233,58.8,0,3,0,59.43,2
2023-06-02,3,14,1,1,346,149,97.84,15,1,1,96.43,1
2023-06-02,2,14,2,1,206,192,74.27,5,3,0,71.25,2
2023-06-02,1,14,4,0,459,394,36.3,10,0,0,34.88,3
2023-06-02,0,14,2,3,105,42,49.29,5,1,1,52.81,0
2023-06-02,0,14,2,1,473,209,75.46,10,1,0,71.61,1
2023-06-02,4,14,3,0,151,20,70.39,15,1,1,71.71,2
2023-06-02,2,14,4,2,429,228,84.06,20,0,1,87.29,3
2023-06-02,0,14,0,0,240,199,29.15,10,1,1,24.86,2
2023-06-02,4,14,2,3,383,260,74.77,15,0,1,76.96,3
2023-06-02,3,14,3,0,65,24,77.04,10,1,0,74.6,1
2023-06-02,2,14,4,2,324,2,55.46,15,1,0,50.63,0
2023-06-02,1,14,3,2,138,70,88.99,0,2,0,88.05,3
2023-06-02,0,14,0,1,336,270,14.4,10,0,1,11.36,3
2023-06-02,4,14,4,1,422,295,48.26,15,3,0,48.94,2
2023-06-02,3,14,1,0,277,218,22.21,20,3,1,20.35,1
2023-06-02,2,14,2,3,376,315,47.39,10,2,0,43.03,0
2023-06-02,3,14,3,1,435,212,40.92,15,1,1,40.03,2
2023-06-02,4,14,0,3,130,123,38.94,20,2,0,35.94,3
2023-06-02,4,14,3,2,338,48,99.71,5,3,1,94.75,1
2023-06-02,2,14,4,2,322,223,81.47,0,2,0,82.54,2
2023-06-02,0,14,3,2,333,106,77.55,5,2,0,72.78,2
2023-06-02,4,14,1,0,404,361,53.47,20,2,0,52.77,3
2023-06-02,3,14,4,3,340,153,86.41,20,2,1,86.46,3
2023-06-02,2,14,4,2,417,325,62.24,10,1,0,59.76,2
2023-06-02,1,14,3,3,84,74,71.55,15,2,0,67.89,3
2023-06-02,0,14,3,1,144,34,12.44,15,0,0,13.04,0
2023-06-02,4,14,2,3,494,300,61.44,0,3,0,60.36,3
2023-06-02,3,14,3,2,190,178,52.89,10,2,0,55.83,3
2023-06-02,1,14,3,2,350,293,31.05,10,1,1,34.23,1
2023-06-02,0,14,0,0,413,381,56.71,20,3,0,56.78,2
2023-06-02,4,14,3,1,200,5,69.97,10,2,0,70.19,0
2023-06-02,3,14,4,0,399,70,46.03,20,1,1,47.3,0
2023-06-02,2,14,3,2,287,40,43.49,5,3,1,43.6,0
2023-06-02,1,14,2,2,475,414,69.63,0,0,1,64.98,0
2023-06-02,0,14,1,0,311,278,79.24,5,2,1,76.03,2
2023-06-02,4,14,4,0,436,395,33.03,5,1,1,32.8,3
2023-06-02,3,14,3,0,104,17,66.39,5,0,0,63.26,1
2023-06-02,2,14,3,3,220,72,69.15,0,2,0,71.38,3
2023-06-02,1,14,0,3,435,344,40.53,15,1,1,43.51,2
2023-06-02,0,14,3,0,154,101,67.03,0,0,0,71.94,3
2023-06-02,3,14,0,1,335,229,76.92,0,1,1,79.42,0
2023-06-02,1,14,1,3,231,82,30.54,0,2,1,29.37,0
2023-06-02,2,14,2,3,474,448,39.24,5,1,0,41.9,1
2023-06-02,2,14,4,3,450,84,10.85,5,1,1,14.0,1
2023-06-02,4,14,3,2,406,247,68.26,10,1,0,69.66,1
2023-06-02,3,14,4,3,252,33,17.92,5,3,0,19.64,2
2023-06-02,0,14,1,0,384,197,41.19,0,2,0,39.27,2
2023-06-02,4,14,4,3,462,361,76.49,15,0,0,74.5,3
2023-06-02,3,14,3,0,313,23,82.6,20,0,0,85.21,2
2023-06-02,2,14,4,2,245,183,31.98,10,0,0,30.32,0
2023-06-02,1,14,3,3,303,200,69.65,10,2,1,73.55,0
2023-06-02,0,14,1,0,442,351,17.98,20,0,1,15.72,0
2023-06-02,4,14,3,0,167,112,61.56,10,2,0,59.93,3
2023-06-02,3,14,0,0,104,4,57.7,10,1,1,62.24,2
2023-06-02,2,14,0,2,209,44,21.1,0,3,0,22.99,1
2023-06-02,1,14,4,1,323,234,75.01,10,3,1,78.42,3
2023-06-02,1,14,1,3,193,159,94.69,5,2,1,94.81,0
2023-06-02,4,14,0,0,421,365,69.91,10,1,1,69.25,0
2023-06-02,0,14,0,3,130,12,61.61,15,1,0,65.44,0
2023-06-02,1,14,0,3,338,77,11.35,15,3,0,10.93,2
2023-06-02,2,14,1,2,404,246,43.3,20,1,0,38.37,1
2023-06-02,3,14,0,0,166,1,36.45,5,3,0,40.98,0
2023-06-02,4,14,4,1,261,186,55.7,5,3,0,52.8,2
2023-06-02,0,14,3,3,421,198,76.15,10,1,0,75.04,0
2023-06-02,1,14,0,2,316,205,46.97,5,3,0,42.57,0
2023-06-02,2,14,3,0,448,88,85.12,15,1,1,88.63,2
2023-06-02,3,14,1,1,420,186,86.86,10,3,0,84.27,0
2023-06-02,0,14,1,0,137,74,59.69,20,1,0,60.82,1
2023-06-03,0,14,4,1,248,178,66.23,20,2,1,61.92,3
2023-06-03,2,14,2,2,138,53,47.4,0,1,1,52.18,1
2023-06-03,1,14,4,1,185,30,83.28,10,3,0,78.36,0
2023-06-03,0,14,1,0,351,24,25.36,20,3,1,21.69,2
2023-06-03,4,14,2,0,451,203,22.63,0,0,1,19.42,2
2023-06-03,3,14,4,3,381,17,18.65,20,3,1,15.22,1
2023-06-03,3,14,1,2,180,7,54.09,5,3,1,58.02,2
2023-06-03,2,14,4,0,223,198,28.42,15,0,0,25.99,3
2023-06-03,1,14,0,1,198,173,59.27,20,3,0,63.25,0
2023-06-03,4,14,2,0,327,192,66.47,5,0,1,68.13,3
2023-06-03,3,14,4,2,62,46,97.47,0,1,0,96.14,3
2023-06-03,2,14,4,3,417,108,30.31,5,3,1,26.14,2
2023-06-03,1,14,1,0,229,10,50.15,5,2,1,48.13,3
2023-06-03,0,14,0,2,448,172,65.08,5,3,1,62.1,1
2023-06-03,4,14,4,1,203,13,19.28,0,2,0,16.4,2
2023-06-03,2,14,0,2,347,300,16.11,10,2,1,20.59,2
2023-06-03,1,14,4,3,239,62,60.28,15,1,0,63.14,2
2023-06-03,0,14,3,2,217,200,22.31,0,3,0,26.01,3
2023-06-03,4,14,4,1,459,355,36.12,0,2,0,39.17,0
2023-06-03,3,14,2,3,470,235,26.17,0,1,1,24.54,1
2023-06-03,4,14,2,1,65,57,98.16,0,0,1,93.44,0
2023-06-03,3,14,0,1,327,179,11.84,5,0,1,12.81,2
2023-06-03,0,14,1,3,103,7,52.94,5,0,0,50.64,2
2023-06-03,2,14,3,3,87,40,54.68,15,0,0,56.3,1
2023-06-03,2,14,4,3,79,68,12.25,5,1,1,13.61,1
2023-06-03,4,14,0,1,206,35,17.87,15,1,0,22.43,0
2023-06-03,3,14,2,0,262,235,37.1,5,0,1,34.61,2
2023-06-03,2,14,1,0,315,7,59.28,20,0,1,57.52,1
2023-06-03,1,14,2,0,222,217,23.81,10,2,0,26.62,0
2023-06-03,0,14,4,0,462,31,85.12,5,0,1,83.4,1
2023-06-03,4,14,3,3,201,105,11.0,20,0,1,11.55,1
2023-06-03,3,14,0,2,333,3,47.32,10,2,0,44.14,2
2023-06-03,2,14,3,1,449,231,77.79,20,2,0,79.07,3
2023-06-03,1,14,0,3,137,98,16.92,15,2,0,16.87,0
2023-06-03,0,14,1,3,365,312,41.06,20,0,1,41.8,1
2023-06-03,1,14,2,2,310,278,43.42,10,1,0,47.82,1
2023-06-03,4,14,2,1,360,284,95.51,15,1,0,98.66,1
2023-06-03,2,14,2,3,383,68,66.96,15,2,0,62.39,3
2023-06-03,1,14,4,0,271,218,33.44,0,0,0,28.67,0
2023-06-03,0,14,1,3,82,56,70.03,0,2,1,69.72,3
2023-06-03,4,14,4,2,282,107,76.35,0,0,0,77.67,1
2023-06-03,3,14,2,1,142,61,25.85,10,0,1,26.95,3
2023-06-03,2,14,0,1,276,16,76.15,20,1,1,74.57,2
2023-06-03,1,14,0,2,489,102,44.61,20,1,0,49.04,1
2023-06-03,0,14,0,0,227,216,70.6,5,0,1,70.93,0
2023-06-03,4,14,4,2,332,4,63.96,5,3,0,67.18,3
2023-06-03,3,14,1,2,280,111,94.55,0,2,1,92.19,0
2023-06-03,3,14,1,2,288,7,35.12,20,3,0,39.09,2
2023-06-03,1,14,0,3,66,46,21.92,5,0,0,19.86,0
2023-06-03,0,14,4,2,382,72,94.04,10,3,1,93.84,3
2023-06-03,0,14,3,0,205,70,84.56,15,1,0,81.05,0
2023-06-03,2,14,2,3,210,144,62.68,5,3,1,60.16,1
2023-06-03,1,14,3,3,471,77,79.87,10,0,0,78.93,1
2023-06-03,0,14,4,1,307,104,46.48,5,0,0,43.5,3
2023-06-03,4,14,3,3,186,117,86.0,5,3,1,85.21,3
2023-06-03,3,14,3,3,271,114,32.35,5,3,0,36.14,1
2023-06-03,2,14,2,1,303,263,85.12,5,3,1,80.42,2
2023-06-03,1,14,0,2,413,100,26.13,20,0,0,22.89,3
2023-06-03,0,14,1,3,198,62,29.7,0,1,0,26.32,3
2023-06-03,4,14,4,2,322,136,84.35,20,0,0,81.36,0
2023-06-03,2,14,2,2,54,6,58.28,5,1,1,54.86,3
2023-06-03,3,14,4,0,252,71,57.54,0,1,0,59.99,0
2023-06-03,1,14,2,1,231,91,54.25,20,0,1,56.6,1
2023-06-03,4,14,4,2,176,152,62.58,0,1,0,61.85,0
2023-06-03,3,14,1,1,78,40,13.56,15,1,1,13.28,1
2023-06-03,2,14,2,3,426,242,56.07,0,1,0,55.43,0
2023-06-03,1,14,2,0,485,256,51.3,10,2,1,51.41,2
2023-06-03,0,14,3,3,88,55,36.32,15,1,1,32.93,0
2023-06-03,4,14,0,0,181,181,52.07,0,1,0,51.8,1
2023-06-03,3,14,3,2,106,89,36.42,20,3,0,33.65,3
2023-06-03,2,14,0,0,100,66,78.89,5,3,0,79.91,0
2023-06-03,1,14,1,1,185,99,62.63,20,2,0,66.62,2
2023-06-03,4,14,1,0,71,50,77.42,20,1,0,82.16,0
2023-06-03,0,14,3,0,95,50,58.06,5,1,1,53.44,1
2023-06-03,4,14,1,3,282,56,52.97,0,3,0,51.94,2
2023-06-03,3,14,4,0,323,170,96.93,20,1,0,92.91,0
2023-06-03,1,14,0,1,103,11,92.06,20,2,1,88.04,0
2023-06-03,3,14,4,1,143,43,82.64,0,1,0,82.92,3
2023-06-03,0,14,1,1,288,90,80.97,5,1,1,77.42,3
2023-06-03,2,14,3,0,317,214,33.62,15,2,0,34.6,1
2023-06-03,1,14,2,1,499,434,89.26,15,0,0,90.56,0
2023-06-03,0,14,3,2,496,149,73.58,10,3,0,72.21,3
2023-06-03,4,14,1,2,356,324,39.06,20,2,0,35.12,3
2023-06-03,3,14,1,0,341,0,21.51,5,0,0,16.84,1
2023-06-03,2,14,4,2,154,76,94.23,20,2,1,95.91,0
2023-06-03,0,14,4,1,136,32,64.84,15,3,1,64.41,1
2023-06-03,4,14,3,1,326,284,98.0,10,3,0,98.87,3
2023-06-03,3,14,2,0,266,174,48.61,5,3,1,49.89,1
2023-06-03,1,14,4,3,178,53,86.47,20,3,1,88.62,1
2023-06-03,1,14,2,1,404,112,73.51,10,3,1,69.2,1
2023-06-03,2,14,3,3,337,180,93.06,5,3,1,93.28,0
2023-06-03,2,14,2,0,107,19,62.71,20,3,0,58.48,2
2023-06-03,4,14,1,1,481,325,40.16,20,3,1,39.68,3
2023-06-03,0,14,1,1,373,297,86.0,15,0,1,89.39,1
2023-06-03,1,14,0,0,481,159,97.74,15,0,0,100.84,0
2023-06-03,3,14,3,2,116,9,28.56,10,1,0,24.87,2
2023-06-03,3,14,1,2,275,95,22.29,15,2,1,19.97,1
2023-06-03,4,14,0,3,78,18,83.43,15,3,0,82.19,1
2023-06-03,0,14,3,1,130,17,60.35,15,0,0,60.78,2
2023-06-03,2,14,0,3,370,89,47.97,0,2,1,46.72,3
2023-06-04,4,14,4,3,434,423,24.68,0,0,1,27.87,2
2023-06-04,2,14,2,3,385,30,15.9,5,0,1,19.28,1
2023-06-04,1,14,0,2,59,39,93.65,0,3,0,89.79,0
2023-06-04,0,14,2,3,351,312,40.93,20,1,0,38.35,1
2023-06-04,4,14,0,2,416,360,15.7,15,1,0,12.55,0
2023-06-04,3,14,3,0,148,27,33.65,0,3,1,38.18,3
2023-06-04,2,14,2,0,490,372,62.19,15,1,0,66.23,2
2023-06-04,1,14,2,1,470,195,96.69,15,3,0,97.84,0
2023-06-04,0,14,4,2,130,43,79.54,10,1,0,84.06,1
2023-06-04,3,14,4,3,264,252,16.01,10,3,1,11.82,2
2023-06-04,2,14,3,1,381,88,20.6,20,1,0,23.46,3
2023-06-04,1,14,3,1,307,305,56.99,15,1,0,53.77,0
2023-06-04,0,14,1,0,319,150,21.07,0,3,1,21.54,0
2023-06-04,4,14,3,2,477,250,52.94,5,2,0,54.19,2
2023-06-04,3,14,0,0,207,194,46.08,10,2,1,41.67,2
2023-06-04,2,14,2,1,442,374,14.92,15,2,1,17.61,1
2023-06-04,1,14,2,2,275,219,93.65,5,1,1,93.51,0
2023-06-04,0,14,2,2,363,132,18.33,10,0,0,15.69,1
2023-06-04,4,14,0,0,123,99,71.99,15,3,0,71.65,2
2023-06-04,3,14,0,3,373,4,70.86,15,1,0,68.22,0
2023-06-04,3,14,2,2,448,72,56.85,5,3,0,52.93,1
2023-06-04,2,14,3,0,405,188,82.46,10,3,1,77.68,1
2023-06-04,4,14,0,1,451,59,80.84,15,3,0,80.99,2
2023-06-04,4,14,4,2,434,375,48.83,10,1,1,47.56,0
2023-06-04,1,14,4,3,340,85,33.83,5,0,0,33.63,2
2023-06-04,1,14,1,2,233,42,11.84,20,1,1,16.01,0
2023-06-04,3,14,0,1,498,208,37.23,15,3,1,35.0,0
2023-06-04,2,14,3,3,106,87,59.6,5,2,1,62.45,0
2023-06-04,1,14,3,3,123,76,11.43,20,3,0,8.97,3
2023-06-04,0,14,1,1,458,281,47.77,0,2,0,49.57,0
2023-06-04,4,14,1,2,382,144,97.41,15,1,1,94.24,2
2023-06-04,3,14,3,0,414,271,50.5,20,3,1,52.52,1
2023-06-04,2,14,0,3,318,153,93.07,20,1,0,95.98,2
2023-06-04,1,14,2,0,169,86,86.87,20,1,1,82.29,1
2023-06-04,0,14,4,0,54,22,68.35,0,3,0,73.04,0
2023-06-04,0,14,4,1,248,214,33.61,15,1,0,29.31,1
2023-06-04,4,14,2,1,70,32,91.68,5,2,0,95.41,1
2023-06-04,2,14,0,1,465,317,40.53,5,0,1,43.48,2
2023-06-04,0,14,4,0,214,155,89.53,0,1,0,87.2,3
2023-06-04,4,14,0,2,186,18,37.18,15,1,1,39.65,0
2023-06-04,3,14,2,0,135,46,54.76,20,3,1,57.06,2
2023-06-04,2,14,0,3,370,365,52.05,15,1,0,55.77,3
2023-06-04,1,14,4,3,166,24,32.87,15,0,1,36.38,0
2023-06-04,0,14,3,1,188,116,92.75,15,0,0,90.29,2
2023-06-04,4,14,1,3,107,0,18.42,10,3,0,16.68,3
2023-06-04,3,14,3,0,125,116,95.78,20,2,1,99.17,3
2023-06-04,2,14,1,3,85,85,60.93,20,0,1,64.27,1
2023-06-04,3,14,4,1,280,97,41.13,20,1,1,41.58,3
2023-06-04,0,14,4,2,127,93,39.94,0,1,0,40.89,0
2023-06-04,1,14,1,0,429,410,85.57,0,2,1,87.76,2
2023-06-04,3,14,0,0,237,113,69.2,20,1,1,68.89,1
2023-06-04,1,14,1,3,207,17,23.99,20,2,0,27.1,1
2023-06-04,0,14,2,3,148,104,97.74,20,2,0,102.74,1
2023-06-04,4,14,3,1,330,31,79.48,20,3,1,79.53,2
2023-06-04,3,14,3,3,393,118,62.75,10,3,0,64.75,3
2023-06-04,2,14,1,3,117,22,99.78,0,0,1,95.31,1
2023-06-04,1,14,0,1,171,92,27.06,5,3,0,25.33,0
2023-06-04,0,14,1,2,203,90,35.66,5,3,1,31.43,1
2023-06-04,4,14,3,2,245,131,35.25,20,1,1,34.3,0
2023-06-04,3,14,1,0,483,396,65.69,20,1,0,66.76,2
2023-06-04,2,14,1,2,244,241,99.06,5,3,1,95.09,0
2023-06-04,2,14,4,3,134,99,93.49,5,1,1,90.75,0
2023-06-04,1,14,3,0,296,218,42.02,0,0,1,44.31,3
2023-06-04,4,14,1,3,271,239,17.98,20,3,0,21.61,2
2023-06-04,3,14,2,2,62,59,96.84,5,3,1,91.95,1
2023-06-04,2,14,1,1,425,84,58.72,15,0,0,57.61,1
2023-06-04,1,14,1,0,101,40,97.7,0,2,1,101.42,1
2023-06-04,0,14,1,1,359,104,17.8,20,1,0,21.59,3
2023-06-04,4,14,4,2,252,88,99.1,15,1,0,100.55,1
2023-06-04,3,14,1,3,280,60,11.94,15,2,1,14.52,1
2023-06-04,2,14,3,3,167,142,25.98,20,3,1,25.48,0
2023-06-04,1,14,3,3,146,73,80.71,15,0,0,76.28,1
2023-06-04,4,14,0,2,491,255,90.84,10,1,0,95.77,3
2023-06-04,0,14,3,0,472,114,38.77,0,2,1,36.18,3
2023-06-04,3,14,0,0,326,121,21.94,20,0,1,23.52,3
2023-06-04,0,14,3,3,418,53,59.07,20,2,1,64.04,3
2023-06-04,0,14,0,1,374,207,84.26,5,1,1,80.01,1
2023-06-04,4,14,4,3,163,116,10.76,10,2,1,14.27,3
2023-06-04,1,14,2,0,67,15,79.93,10,2,0,79.76,3
2023-06-04,0,14,2,3,446,361,85.41,10,1,1,89.99,3
2023-06-04,4,14,0,3,64,16,37.99,0,3,0,42.79,2
2023-06-04,3,14,0,2,385,318,36.94,10,2,1,39.89,0
2023-06-04,2,14,2,2,471,15,67.54,5,3,1,65.29,2
2023-06-04,1,14,4,3,91,20,92.04,15,3,1,93.09,1
2023-06-04,4,14,0,3,247,87,41.16,15,3,0,44.56,0
2023-06-04,3,14,4,1,443,127,74.73,0,1,0,78.21,3
2023-06-04,2,14,4,0,376,211,27.11,5,0,1,24.36,3
2023-06-04,1,14,2,0,130,112,90.35,0,3,0,94.36,1
2023-06-04,0,14,4,1,137,74,43.2,10,1,1,38.3,1
2023-06-04,2,14,1,1,220,192,35.61,0,3,1,32.2,3
2023-06-04,4,14,2,1,351,68,58.73,10,2,1,59.52,2
2023-06-04,3,14,1,2,463,303,87.47,0,0,0,90.98,2
